frame_idx,byte_offset,B00,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,state,marker_ok
223,4561,06,66,00,60,80,66,E6,80,00,86,00,7E,86,06,00,1E,00,00,86,86,00,0
224,4581,06,66,00,60,80,66,E6,80,00,86,00,7E,86,06,00,1E,00,00,86,86,00,0
225,4601,06,66,00,60,80,66,E6,80,00,86,00,7E,86,06,00,1E,00,00,86,86,00,0
226,4621,06,66,00,60,80,66,E6,80,00,98,00,7E,86,06,00,1E,00,00,98,86,00,0
227,4641,06,66,00,60,80,66,E6,80,00,86,00,7E,86,06,00,1E,00,00,86,86,00,0
228,4661,06,66,00,60,80,66,E6,80,00,98,00,7E,86,06,00,1E,00,00,98,86,00,0
229,4681,06,66,00,60,80,66,E6,80,00,9E,00,7E,86,06,00,1E,00,00,9E,86,00,0
230,4701,06,66,00,60,80,66,E6,80,00,9E,00,80,98,98,80,00,1E,00,00,E0,00,0
231,4722,06,66,00,60,80,66,E6,80,00,E0,00,80,98,98,80,00,1E,00,00,E6,00,0
232,4743,06,66,00,60,80,66,E6,80,00,E0,00,80,98,98,80,00,1E,00,00,E6,00,0
233,4764,06,66,00,60,80,66,E6,80,00,E0,00,80,98,98,80,00,1E,00,00,E6,00,0
234,4785,06,66,00,60,80,66,E6,80,00,E6,00,80,98,98,80,00,1E,00,00,F8,00,0
235,4806,06,66,00,60,80,66,E6,80,00,E6,00,80,98,98,80,00,1E,00,00,F8,00,0
236,4827,06,66,00,60,80,66,E6,80,00,F8,00,80,98,98,80,00,1E,00,00,FE,00,0
237,4848,06,66,00,60,80,66,E6,80,00,FE,00,86,98,98,80,00,1E,00,00,06,00,0
238,4869,06,66,00,60,80,66,E6,80,00,FE,00,86,98,98,80,00,1E,00,00,06,00,0
239,4890,06,66,00,60,80,66,E6,80,06,00,00,86,98,98,80,00,1E,00,00,1E,06,0
240,4911,06,66,00,60,80,66,E6,80,06,06,00,86,98,98,80,00,1E,00,00,60,06,0
241,4932,06,66,00,60,80,66,E6,80,06,06,00,86,98,98,80,00,1E,00,00,60,06,0
242,4953,06,66,00,60,80,66,E6,80,06,18,00,86,98,98,80,00,1E,00,00,66,06,0
243,4974,06,66,00,60,80,66,E6,80,06,1E,00,98,98,98,80,00,1E,00,00,7E,06,0
244,4995,06,66,00,60,80,66,E6,80,06,1E,00,98,98,98,80,00,1E,00,00,7E,06,0
245,5016,06,66,00,60,80,66,E6,80,06,60,00,98,98,98,80,00,1E,00,00,80,06,0
246,5037,06,66,00,60,80,66,E6,80,06,60,00,98,98,98,80,00,1E,00,00,80,06,0
247,5058,06,66,00,60,80,66,E6,80,06,66,00,98,98,98,80,00,1E,00,00,86,06,0
248,5079,06,66,00,60,80,66,E6,80,06,66,00,9E,98,98,80,00,1E,00,00,98,06,0
249,5100,06,66,00,60,80,66,E6,80,06,7E,00,9E,98,98,80,00,1E,00,00,E0,06,0
250,5121,06,66,00,60,80,66,E6,80,06,78,00,9E,98,98,80,00,1E,00,00,9E,06,0
251,5142,06,66,00,60,80,66,E6,80,06,7E,00,9E,98,98,80,00,1E,00,00,E0,06,0
252,5163,06,66,00,60,80,66,E6,80,06,80,80,00,9E,98,98,80,00,1E,00,00,06,0
253,5185,06,66,00,60,80,66,E6,80,06,80,80,00,9E,98,98,80,00,1E,00,00,06,0
254,5207,06,66,00,60,80,66,E6,80,06,80,80,00,9E,98,98,80,00,1E,00,00,06,0
255,5229,06,66,00,60,80,66,E6,80,06,86,80,00,9E,98,98,80,00,1E,00,00,06,0
